L_distal,L_fore,L_toInterface,R_distal,R_fore,R_toInterface
-5.843416315783157844e-02,2.360773260599738910e-01,-1.388477151514617702e-01,-3.181899717191725707e-01,1.906549722927574908e-01,9.042422898005922360e-02
-6.038492675714586533e-02,2.383744850411461669e-01,-1.391671303511889390e-01,-3.200182152173469685e-01,1.930316865986672903e-01,8.988671716619529850e-02
-6.234310972691470970e-02,2.406838909886004352e-01,-1.394905841007397507e-01,-3.218517475306437170e-01,1.954194935215672890e-01,8.934263709536546805e-02
-6.430868124807026520e-02,2.430055537706844460e-01,-1.398182486720636053e-01,-3.236905382947137810e-01,1.978183753486408014e-01,8.879202427130700181e-02
-6.628161036709526166e-02,2.453394821117116376e-01,-1.401502922507788240e-01,-3.255345573626129418e-01,2.002283152510265507e-01,8.823491564036967105e-02
-6.826186600345456046e-02,2.476856836163383868e-01,-1.404868787105847949e-01,-3.273837748033953110e-01,2.026492972521893032e-01,8.767134929110109720e-02
-7.024941695725993307e-02,2.500441647956075375e-01,-1.408281674134397310e-01,-3.292381609004371712e-01,2.050813061948008331e-01,8.710136416896424594e-02
-7.224423191713566506e-02,2.524149310944768243e-01,-1.411743130347045128e-01,-3.310976861495046331e-01,2.075243277063174852e-01,8.652499980634383026e-02
-7.424627946825348990e-02,2.547979869206567494e-01,-1.415254654124194489e-01,-3.329623212565786528e-01,2.099783481634358018e-01,8.594229606793352128e-02
-7.625552810050614805e-02,2.571933356745879640e-01,-1.418817694198349355e-01,-3.348320371354525093e-01,2.124433546556028785e-01,8.535329291152421449e-02
-7.827194621678973396e-02,2.596009797803946473e-01,-1.422433648603053102e-01,-3.367068049051160084e-01,2.149193349477522552e-01,8.475803016416280644e-02
-8.029550214136614572e-02,2.620209207176558142e-01,-1.426103863836216123e-01,-3.385865958869408998e-01,2.174062774424305733e-01,8.415654731358140905e-02
-8.232616412827757635e-02,2.644531590538428123e-01,-1.429829634228467206e-01,-3.404713816016833317e-01,2.199041711414739531e-01,8.354888331475672503e-02
-8.436390036978611007e-02,2.668976944772770143e-01,-1.433612201506960504e-01,-3.423611337663181042e-01,2.224130056073861661e-01,8.293507641139803710e-02
-8.640867900481233321e-02,2.693545258304676504e-01,-1.437452754545029687e-01,-3.442558242907194921e-01,2.249327709245641238e-01,8.231516397212881864e-02
-8.846046812734792431e-02,2.718236511436963876e-01,-1.441352429287928172e-01,-3.461554252742043980e-01,2.274634576605088776e-01,8.168918234107318266e-02
-9.051923579481814530e-02,2.743050676687203704e-01,-1.445312308844950988e-01,-3.480599090019522168e-01,2.300050568271533036e-01,8.105716670253043654e-02
-9.258495003637112752e-02,2.767987719124726520e-01,-1.449333423738174975e-01,-3.499692479413162860e-01,2.325575598424297341e-01,8.041915095938215186e-02
-9.465757886107190044e-02,2.793047596706441094e-01,-1.453416752298103409e-01,-3.518834147380414112e-01,2.351209584921938878e-01,7.977516762484378188e-02
-9.673709026598020788e-02,2.818230260610379290e-01,-1.457563221196578884e-01,-3.538023822124016227e-01,2.376952448926132333e-01,7.912524772715007204e-02
-9.882345224409222473e-02,2.843535655565933573e-01,-1.461773706107394877e-01,-3.557261233552716506e-01,2.402804114531206792e-01,7.846942072673530888e-02
-1.009166327921272033e-01,2.868963720179817378e-01,-1.466049032485197412e-01,-3.576546113241459990e-01,2.428764508400265698e-01,7.780771444545235560e-02
-1.030165999181414799e-01,2.894514387256842403e-01,-1.470389976453307102e-01,-3.595878194391180505e-01,2.454833559408746979e-01,7.714015500734915098e-02
-1.051233216489531191e-01,2.920187584114666834e-01,-1.474797265791448486e-01,-3.615257211788316938e-01,2.481011198296201314e-01,7.646676679051882253e-02
-1.072367660373617637e-01,2.945983232891727366e-01,-1.479271581014328929e-01,-3.634682901764175189e-01,2.507297357326995768e-01,7.578757238951507047e-02
-1.093569011691493259e-01,2.971901250847636677e-01,-1.483813556532385391e-01,-3.654155002154248488e-01,2.533691969960574775e-01,7.510259258782242542e-02
-1.114836951698483375e-01,2.997941550655373599e-01,-1.488423781886166752e-01,-3.673673252257599886e-01,2.560194970531841085e-01,7.441184633986021313e-02
-1.136171162112658561e-01,3.024104040684674199e-01,-1.493102803046084948e-01,-3.693237392796415164e-01,2.586806293942147672e-01,7.371535076200064207e-02
-1.157571325177520899e-01,3.050388625276068133e-01,-1.497851123769476933e-01,-3.712847165875813316e-01,2.613525875361325523e-01,7.301312113207017451e-02
-1.179037123722039143e-01,3.076795205005079525e-01,-1.502669207007242269e-01,-3.732502314944011745e-01,2.640353649941107883e-01,7.230517089681175180e-02
-1.200568241217946225e-01,3.103323676936159403e-01,-1.507557476352548442e-01,-3.752202584752921677e-01,2.667289552540245134e-01,7.159151168678301591e-02
-1.222164361834224833e-01,3.129973934865977747e-01,-1.512516317524401077e-01,-3.771947721319254265e-01,2.694333517461547367e-01,7.087215333817084573e-02
-1.243825170488715437e-01,3.156745869555752093e-01,-1.517546079879170950e-01,-3.791737471886204025e-01,2.721485478201032260e-01,7.014710392100806380e-02
-1.265550352896795405e-01,3.183639368952346227e-01,-1.522647077943466709e-01,-3.811571584885779518e-01,2.748745367209303181e-01,6.941636977328607960e-02
-1.287339595617084664e-01,3.210654318397927476e-01,-1.527819592962012529e-01,-3.831449809901829040e-01,2.776113115665220787e-01,6.867995554046403550e-02
-1.309192586094147515e-01,3.237790600828007737e-01,-1.533063874454562991e-01,-3.851371897633817931e-01,2.803588653261896990e-01,6.793786421988862179e-02
-1.331109012698166172e-01,3.265048096957758328e-01,-1.538380141776134746e-01,-3.871337599861404688e-01,2.831171908004981308e-01,6.719009720964662369e-02
-1.353088564761576462e-01,3.292426685456522062e-01,-1.543768585675187877e-01,-3.891346669409845860e-01,2.858862806023166336e-01,6.643665436138722347e-02
-1.375130931882886653e-01,3.319926239338058527e-01,-1.549229368069082180e-01,-3.911398860869775840e-01,2.886661276503876272e-01,6.567753382272245588e-02
-1.397235782460217457e-01,3.347546515205138684e-01,-1.554762571135621385e-01,-3.931493952930841251e-01,2.914567401861251073e-01,6.491272578089821166e-02
-1.419402785748788975e-01,3.375287266913166717e-01,-1.560368244139905824e-01,-3.951631726556025792e-01,2.942581260724964065e-01,6.414221807762909844e-02
-1.441631611945863867e-01,3.403148246001925781e-01,-1.566046405167696165e-01,-3.971811964800665007e-01,2.970702927966310525e-01,6.336599630092104585e-02
-1.463921932265865866e-01,3.431129202081443785e-01,-1.571797042856596938e-01,-3.992034452651156973e-01,2.998932474701389017e-01,6.258404388070618052e-02
-1.486273419006601260e-01,3.459229883176576092e-01,-1.577620118119372750e-01,-4.012298976881052970e-01,3.027269968276346535e-01,6.179634218774836957e-02
-1.508685745607396822e-01,3.487450036034306922e-01,-1.583515565854106966e-01,-4.032605325922499762e-01,3.055715472238890729e-01,6.100287063529154924e-02
-1.531158586699862545e-01,3.515789406397275552e-01,-1.589483296636241827e-01,-4.052953289751234367e-01,3.084269046299635275e-01,6.020360678294517376e-02
-1.553691618151898102e-01,3.544247739246598750e-01,-1.595523198387889530e-01,-4.073342659783549258e-01,3.112930746286285411e-01,5.939852644231617684e-02
-1.576284517105491501e-01,3.572824779016688379e-01,-1.601635138020161830e-01,-4.093773228783832430e-01,3.141700624093181626e-01,5.858760378392035423e-02
-1.598936962008790097e-01,3.601520269784439510e-01,-1.607818963044584104e-01,-4.114244790781452776e-01,3.170578727628312610e-01,5.777081144492641346e-02
-1.621648632642871124e-01,3.630333955434902893e-01,-1.614074503150003115e-01,-4.134757140995906632e-01,3.199565100759542147e-01,5.694812063730560897e-02
-1.644419210143591714e-01,3.659265579805307533e-01,-1.620401571741705016e-01,-4.155310075769265699e-01,3.228659783261489391e-01,5.611950125598540173e-02
-1.667248377018859806e-01,3.688314886809106463e-01,-1.626799967439791494e-01,-4.175903392505089240e-01,3.257862810764233230e-01,5.528492198662576101e-02
-1.690135817161630138e-01,3.717481620541539522e-01,-1.633269475534156467e-01,-4.196536889613052823e-01,3.287174214704783881e-01,5.444435041266059566e-02
-1.713081215858904272e-01,3.746765525368065952e-01,-1.639809869393697994e-01,-4.217210366458643001e-01,3.316594022282065013e-01,5.359775312126892344e-02
-1.736084259796985829e-01,3.776166345996886942e-01,-1.646420911827687072e-01,-4.237923623317333410e-01,3.346122256415982599e-01,5.274509580796332697e-02
-1.759144637063222716e-01,3.805683827536672781e-01,-1.653102356397506689e-01,-4.258676461332740470e-01,3.375758935711007935e-01,5.188634337950719100e-02
-1.782262037144450029e-01,3.835317715540508265e-01,-1.659853948677217916e-01,-4.279468682478298480e-01,3.405504074424582917e-01,5.102146005489274772e-02
-1.805436150922330729e-01,3.865067756037001701e-01,-1.666675427461685732e-01,-4.300300089522062774e-01,3.435357682440540739e-01,5.015040946413548695e-02
-1.828666670665778926e-01,3.894933695549422925e-01,-1.673566525921227621e-01,-4.321170485994285659e-01,3.465319765247651951e-01,4.927315474466235912e-02
-1.851953290020639242e-01,3.924915281103673603e-01,-1.680526972702001132e-01,-4.342079676157449830e-01,3.495390323923329157e-01,4.838965863509114146e-02
-1.875295703996785468e-01,3.955012260225852505e-01,-1.687556492971543365e-01,-4.363027464978488923e-01,3.525569355122451509e-01,4.749988356622138197e-02
-1.898693608952792822e-01,3.985224380930119104e-01,-1.694654809409120444e-01,-4.384013658102939859e-01,3.555856851071219626e-01,4.660379174907611916e-02
-1.922146702578331756e-01,4.015551391697527173e-01,-1.701821643140722928e-01,-4.405038061830815477e-01,3.586252799565908811e-01,4.570134525985401763e-02
-1.945654683874423196e-01,4.045993041446458438e-01,-1.709056714618737705e-01,-4.426100483093995397e-01,3.616757183976344048e-01,4.479250612167037793e-02
-1.969217253131689827e-01,4.076549079495259686e-01,-1.716359744446532554e-01,-4.447200729434963584e-01,3.647369983253894166e-01,4.387723638298439421e-02
-1.992834111906733041e-01,4.107219255517652878e-01,-1.723730454148314217e-01,-4.468338608986736071e-01,3.678091171943755344e-01,4.295549819262736713e-02
-2.016504968530730690e-01,4.138003342936970030e-01,-1.731168576055505948e-01,-4.489513928519074937e-01,3.708920701934098063e-01,4.202725474533922784e-02
-2.040229566872426570e-01,4.168901259330435316e-01,-1.738673902433570673e-01,-4.510726483380659291e-01,3.739858408396370404e-01,4.109247498085548400e-02
-2.064007652958819439e-01,4.199912919884523643e-01,-1.746246237554462954e-01,-4.531976069401837948e-01,3.770904121705467849e-01,4.015112911061506640e-02
-2.087838974789612001e-01,4.231038237632764321e-01,-1.753885397965442849e-01,-4.553262482878934758e-01,3.802057667743339309e-01,3.920318864848656298e-02
-2.111723282170886173e-01,4.262277123639235943e-01,-1.761591212692792952e-01,-4.574585520559542040e-01,3.833318868169242055e-01,3.824862643581834754e-02
-2.135660326565552158e-01,4.293629487135492973e-01,-1.769363523383088166e-01,-4.595944979628730498e-01,3.864687540661220777e-01,3.728741666106221569e-02
-2.159649860958422207e-01,4.325095235617618106e-01,-1.777202184384770733e-01,-4.617340657696092365e-01,3.896163499132706542e-01,3.631953487422133475e-02
-2.183691639734032797e-01,4.356674274909210220e-01,-1.785107062772863518e-01,-4.638772352783529507e-01,3.927746553927571327e-01,3.534495799637480534e-02
-2.207785418565574864e-01,4.388366509195334442e-01,-1.793078038319704248e-01,-4.660239863313686004e-01,3.959436511996455854e-01,3.436366432453189651e-02
-2.231930954313500193e-01,4.420171841031795834e-01,-1.801115003414650861e-01,-4.681742988098934188e-01,3.991233177056778825e-01,3.337563353207007033e-02
-2.256128004932557163e-01,4.452090171333518143e-01,-1.809217862935711130e-01,-4.703281526330811979e-01,4.023136349738466455e-01,3.238084666500832404e-02
-2.280376329386166745e-01,4.484121399345303294e-01,-1.817386534076071980e-01,-4.724855277569817158e-01,4.055145827717119289e-01,3.137928613436826580e-02
-2.304675687567192821e-01,4.516265422597818824e-01,-1.825620946128499733e-01,-4.746464041735463657e-01,4.087261405836081773e-01,3.037093570487154823e-02
-2.329025840224285826e-01,4.548522136851272935e-01,-1.833921040230565291e-01,-4.768107619096511041e-01,4.119482876218631962e-01,2.935578048022166250e-02
-2.353426548893079728e-01,4.580891436028917685e-01,-1.842286769073629427e-01,-4.789785810261278920e-01,4.151810028371332728e-01,2.833380688521323909e-02
-2.377877575831626733e-01,4.613373212142233282e-01,-1.850718096578477800e-01,-4.811498416167965808e-01,4.184242649279403259e-01,2.730500264491032142e-02
-2.402378683959528194e-01,4.645967355209395522e-01,-1.859214997540452885e-01,-4.833245238074892480e-01,4.216780523494840227e-01,2.626935676112936158e-02
-2.426929636800295165e-01,4.678673753168422489e-01,-1.867777457246883599e-01,-4.855026077550597674e-01,4.249423433217890955e-01,2.522685948645858253e-02
-2.451530198426536411e-01,4.711492291786197328e-01,-1.876405471069544362e-01,-4.876840736463718406e-01,4.282171158372383712e-01,2.417750229604126097e-02
-2.476180133407622497e-01,4.744422854564410708e-01,-1.885099044034805882e-01,-4.898689016972591070e-01,4.315023476675333147e-01,2.312127785734367780e-02
-2.500879206759524243e-01,4.777465322643320023e-01,-1.893858190374074768e-01,-4.920570721514513912e-01,4.347980163701171685e-01,2.205817999812327221e-02
-2.525627183896566041e-01,4.810619574704096957e-01,-1.902682933057036341e-01,-4.942485652794617046e-01,4.381040992940889445e-01,2.098820367280675170e-02
-2.550423830584863660e-01,4.843885486870430079e-01,-1.911573303310127037e-01,-4.964433613774289489e-01,4.414205735856326362e-01,1.991134492748071472e-02
-2.575268912897257789e-01,4.877262932609949808e-01,-1.920529340122586748e-01,-4.986414407659117143e-01,4.447474161929809156e-01,1.882760086369135097e-02
-2.600162197169569867e-01,4.910751782635963125e-01,-1.929551089742341519e-01,-5.008427837886291201e-01,4.480846038709302981e-01,1.773696960124167277e-02
-2.625103449958035018e-01,4.944351904809911047e-01,-1.938638605163878481e-01,-5.030473708111451447e-01,4.514321131849208801e-01,1.663945024016945384e-02
-2.650092437997789707e-01,4.978063164044896904e-01,-1.947791945610180264e-01,-5.052551822194920605e-01,4.547899205146924695e-01,1.553504282207898539e-02
-2.675128928162298636e-01,5.011885422210580199e-01,-1.957011176010692022e-01,-5.074661984187314179e-01,4.581580020575268253e-01,1.442374829099500079e-02
-2.700212687423630409e-01,5.045818538039671397e-01,-1.966296366477184587e-01,-5.096803998314483053e-01,4.615363338310844998e-01,1.330556845389763154e-02
-2.725343482813497031e-01,5.079862367036238613e-01,-1.975647591779299272e-01,-5.118977668961777194e-01,4.649248916758433881e-01,1.218050594109022430e-02
-2.750521081384985078e-01,5.114016761385975496e-01,-1.985064930821439644e-01,-5.141182800657601026e-01,4.683236512571460342e-01,1.104856416654391438e-02
-2.775745250174912471e-01,5.148281569868559115e-01,-1.994548466122592900e-01,-5.163419198056247161e-01,4.717325880668614135e-01,9.909747288355193889e-03
-2.801015756166758131e-01,5.182656637772198316e-01,-2.004098283300555783e-01,-5.185686665919986282e-01,4.751516774246673513e-01,8.764060169444804274e-03
-2.826332366254108996e-01,5.217141806810433602e-01,-2.013714470561944470e-01,-5.207985009100408735e-01,4.785808944789586294e-01,7.611508338618405353e-03
-2.851694847204584438e-01,5.251736915041240739e-01,-2.023397118199273259e-01,-5.230314032519000067e-01,4.820202142073868323e-01,6.452097952101767606e-03
-2.877102965624193098e-01,5.286441796788460268e-01,-2.033146318096288319e-01,-5.252673541146941627e-01,4.854696114170368726e-01,5.285835755656064644e-03
-2.902556487922083872e-01,5.321256282565552942e-01,-2.042962163242651175e-01,-5.275063339984132904e-01,4.889290607442463577e-01,4.112729047369938565e-03
-2.928055180275659364e-01,5.356180199001681075e-01,-2.052844747258970315e-01,-5.297483234037430044e-01,4.923985366540732378e-01,2.932785641219124925e-03
-2.953598808596016867e-01,5.391213368770080283e-01,-2.062794163933092673e-01,-5.319933028298092781e-01,4.958780134394177308e-01,1.746013831475804693e-03
-2.979187138493685771e-01,5.426355610518690531e-01,-2.072810506768480165e-01,-5.342412527718445325e-01,4.993674652198048514e-01,5.524223580435833926e-04
-3.004819935244634199e-01,5.461606738802989858e-01,-2.082893868545401816e-01,-5.364921537187742340e-01,5.028668659398338736e-01,-6.479796272141737437e-04
-3.030496963756514339e-01,5.496966564020976387e-01,-2.093044340895596767e-01,-5.387459861507253311e-01,5.063761893673015546e-01,-1.855182593090516727e-03
-3.056217988535119279e-01,5.532434892350232003e-01,-2.103262013890981885e-01,-5.410027305364554229e-01,5.098954090910058357e-01,-3.069176660541217058e-03
-3.081982773651026908e-01,5.568011525686978880e-01,-2.113546975646892201e-01,-5.432623673307040990e-01,5.134244985182377929e-01,-4.289951633032976913e-03
-3.107791082706401475e-01,5.603696261587061134e-01,-2.123899311940274648e-01,-5.455248769714665658e-01,5.169634308719684990e-01,-5.517497025691449515e-03
-3.133642678801926151e-01,5.639488893208753906e-01,-2.134319105843181519e-01,-5.477902398771901105e-01,5.205121791877389548e-01,-6.751802093213451171e-03
-3.159537324503847167e-01,5.675389209257306611e-01,-2.144806437371833963e-01,-5.500584364438944052e-01,5.240707163102611421e-01,-7.992855856513242374e-03
-3.185474781811095113e-01,5.711396993931119326e-01,-2.155361383151468413e-01,-5.523294470422155378e-01,5.276390148897378563e-01,-9.240647128078427475e-03
-3.211454812122462310e-01,5.747512026869457946e-01,-2.165984016097112497e-01,-5.546032520143764355e-01,5.312170473779094237e-01,-1.049516453601706707e-02
-3.237477176203811813e-01,5.783734083101598200e-01,-2.176674405110365362e-01,-5.568798316710823482e-01,5.348047860238364093e-01,-1.175639654678202646e-02
-3.263541634155289750e-01,5.820062932997287497e-01,-2.187432614792221564e-01,-5.591591662883443892e-01,5.384022028694261941e-01,-1.302433148656344242e-02
-3.289647945378515459e-01,5.856498342218419140e-01,-2.198258705171904637e-01,-5.614412361042308008e-01,5.420092697447116414e-01,-1.429895756134581981e-02
-3.315795868543723879e-01,5.893040071671808988e-01,-2.209152731451630991e-01,-5.637260213155480537e-01,5.456259582628912863e-01,-1.558026287562974156e-02
-3.341985161556837447e-01,5.929687877462961332e-01,-2.220114743767179211e-01,-5.660135020744518908e-01,5.492522398151390428e-01,-1.686823544982275769e-02
-3.368215581526436408e-01,5.966441510850709617e-01,-2.231144786964097404e-01,-5.683036584849906481e-01,5.528880855651925330e-01,-1.816286323630781144e-02
-3.394486884730608112e-01,6.003300718202622122e-01,-2.242242900389327387e-01,-5.705964705995811848e-01,5.565334664437275869e-01,-1.946413413420159527e-02
-3.420798826583641983e-01,6.040265240951055992e-01,-2.253409117697997288e-01,-5.728919184154189770e-01,5.601883531425293494e-01,-2.077203600281856896e-02
-3.447151161602553526e-01,6.077334815549755298e-01,-2.264643466675094752e-01,-5.751899818708235967e-01,5.638527161084659900e-01,-2.208655667385871560e-02
-3.473543643373406264e-01,6.114509173430872080e-01,-2.275945969071700437e-01,-5.774906408415210191e-01,5.675265255372760054e-01,-2.340768396234184714e-02
-3.499976024517406081e-01,6.151788040962308246e-01,-2.287316640455424877e-01,-5.797938751368637567e-01,5.712097513671747784e-01,-2.473540567631194245e-02
-3.526448056656747987e-01,6.189171139405266198e-01,-2.298755490074675389e-01,-5.820996644959902655e-01,5.749023632722907173e-01,-2.606970962533940173e-02
-3.552959490380185881e-01,6.226658184871901591e-01,-2.310262520736346969e-01,-5.844079885839250643e-01,5.786043306559373045e-01,-2.741058362784986810e-02
-3.579510075208302000e-01,6.264248888282971661e-01,-2.321837728696511671e-01,-5.867188269876204565e-01,5.823156226437298244e-01,-2.875801551731128197e-02
-3.606099559558456069e-01,6.301942955325376960e-01,-2.333481103563661840e-01,-5.890321592119410754e-01,5.860362080765537662e-01,-3.011199314731187460e-02
-3.632727690709383617e-01,6.339740086409494380e-01,-2.345192628214044506e-01,-5.913479646755935848e-01,5.897660555033925611e-01,-3.147250439556458640e-02
-3.659394214765427367e-01,6.377639976626207075e-01,-2.356972278718611480e-01,-5.936662227070010900e-01,5.935051331740212044e-01,-3.283953716687328800e-02
-3.686098876620373943e-01,6.415642315703525833e-01,-2.368820024281094727e-01,-5.959869125401249246e-01,5.972534090315737565e-01,-3.421307939509878049e-02
-3.712841419920875907e-01,6.453746787962716391e-01,-2.380735827186711562e-01,-5.983100133102344786e-01,6.010108507049903848e-01,-3.559311904416244399e-02
-3.739621587029439143e-01,6.491953072273839442e-01,-2.392719642760987031e-01,-6.006355040496256237e-01,6.047774255013502742e-01,-3.697964410812727004e-02
-3.766439118986950607e-01,6.530260842010613409e-01,-2.404771419338188609e-01,-6.029633636832905097e-01,6.085531003980977349e-01,-3.837264261039601693e-02
-3.793293755474729800e-01,6.568669765004515604e-01,-2.416891098238850011e-01,-6.052935710245377354e-01,6.123378420351656137e-01,-3.977210260206678200e-02
-3.820185234776082850e-01,6.607179503498042950e-01,-2.429078613755870919e-01,-6.076261047705661111e-01,6.161316167070031158e-01,-4.117801215948669463e-02
-3.847113293737338124e-01,6.645789714097050105e-01,-2.441333893148670831e-01,-6.099609434979914591e-01,6.199343903545123657e-01,-4.259035938104488439e-02
-3.874077667728350050e-01,6.684500047722085059e-01,-2.453656856644879647e-01,-6.122980656583284498e-01,6.237461285568992597e-01,-4.400913238324558052e-02
-3.901078090602448367e-01,6.723310149558663351e-01,-2.466047417449053203e-01,-6.146374495734279186e-01,6.275667965234428269e-01,-4.543431929610190767e-02
-3.928114294655818406e-01,6.762219659006394323e-01,-2.478505481757900530e-01,-6.169790734308709945e-01,6.313963590851880969e-01,-4.686590825789135190e-02
-3.955186010586297374e-01,6.801228209626909438e-01,-2.491030948781522147e-01,-6.193229152793205960e-01,6.352347806865661362e-01,-4.830388740931310793e-02
-3.982292967451567800e-01,6.840335429090514952e-01,-2.503623710770158661e-01,-6.216689530238319605e-01,6.390820253769453618e-01,-4.974824488708701198e-02
-4.009434892626735913e-01,6.879540939121526755e-01,-2.516283653045964241e-01,-6.240171644211216506e-01,6.429380568021177966e-01,-5.119896881703340369e-02
-4.036611511761283855e-01,6.918844355442215210e-01,-2.529010654039320349e-01,-6.263675270747973700e-01,6.468028381957232620e-01,-5.265604730667172023e-02
-4.063822548735375739e-01,6.958245287715314475e-01,-2.541804585329226485e-01,-6.287200184305486994e-01,6.506763323706148405e-01,-5.411946843737728413e-02
-4.091067725615512574e-01,6.997743339485054115e-01,-2.554665311687304707e-01,-6.310746157712990856e-01,6.545585017101681613e-01,-5.558922025613136780e-02
-4.118346762609522149e-01,7.037338108116650837e-01,-2.567592691124972459e-01,-6.334312962123203050e-01,6.584493081595370612e-01,-5.706529076690161628e-02
-4.145659378020870589e-01,7.077029184734234812e-01,-2.580586574943356526e-01,-6.357900366963102901e-01,6.623487132168579539e-01,-5.854766792168808465e-02
-4.173005288202291663e-01,7.116816154157158403e-01,-2.593646807785519592e-01,-6.381508139884342068e-01,6.662566779244045723e-01,-6.003633961126753765e-02
-4.200384207508721657e-01,7.156698594834659533e-01,-2.606773227690600270e-01,-6.405136046713301168e-01,6.701731628596955259e-01,-6.153129365567057418e-02
-4.227795848249529809e-01,7.196676078778839747e-01,-2.619965666149468020e-01,-6.428783851400790006e-01,6.740981281265551184e-01,-6.303251779442194114e-02
-4.255239920640044304e-01,7.236748171495934745e-01,-2.633223948161527161e-01,-6.452451315971405865e-01,6.780315333461296445e-01,-6.453999967657556014e-02
-4.282716132752360516e-01,7.276914431915846304e-01,-2.646547892292298032e-01,-6.476138200472547624e-01,6.819733376478598341e-01,-6.605372685057266102e-02
-4.310224190465429817e-01,7.317174412319906729e-01,-2.659937310731440574e-01,-6.499844262923093474e-01,6.859234996604102186e-01,-6.757368675395189483e-02
-4.337763797414425082e-01,7.357527658266870274e-01,-2.673392009350881726e-01,-6.523569259261743358e-01,6.898819775025559764e-01,-6.909986670293780109e-02
-4.365334654939376224e-01,7.397973708517096014e-01,-2.686911787762739645e-01,-6.547312943295038323e-01,6.938487287740283671e-01,-7.063225388193275500e-02
-4.392936462033076861e-01,7.438512094954919940e-01,-2.700496439376745550e-01,-6.571075066645047924e-01,6.978237105463181988e-01,-7.217083533293702780e-02
-4.420568915288255463e-01,7.479142342509197405e-01,-2.714145751456878974e-01,-6.594855378696742321e-01,7.018068793534377736e-01,-7.371559794491955309e-02
-4.448231708844016530e-01,7.519863969072014820e-01,-2.727859505176961075e-01,-6.618653626545040192e-01,7.057981911826413102e-01,-7.526652844316113200e-02
-4.475924534331544580e-01,7.560676485415547265e-01,-2.741637475674948421e-01,-6.642469554941550225e-01,7.097976014651040666e-01,-7.682361337859015815e-02
-4.503647080819077053e-01,7.601579395107082027e-01,-2.755479432105697457e-01,-6.666302906240992865e-01,7.138050650665586083e-01,-7.838683911712866770e-02
-4.531399034756142807e-01,7.642572194422182497e-01,-2.769385137691989796e-01,-6.690153420347316748e-01,7.178205362778889986e-01,-7.995619182906833766e-02
-4.559180079917073969e-01,7.683654372256009113e-01,-2.783354349773604630e-01,-6.714020834659507608e-01,7.218439688056819126e-01,-8.153165747849079603e-02
-4.586989897343788369e-01,7.724825410032799544e-01,-2.797386819854269513e-01,-6.737904884017096308e-01,7.258753157627336750e-01,-8.311322181274816145e-02
-4.614828165287849226e-01,7.766084781613503685e-01,-2.811482293646305197e-01,-6.761805300645360450e-01,7.299145296585130005e-01,-8.470087035201707970e-02
-4.642694559151809841e-01,7.807431953201593444e-01,-2.825640511112822995e-01,-6.785721814100232896e-01,7.339615623895782148e-01,-8.629458837893917711e-02
-4.670588751429841645e-01,7.848866383247048439e-01,-2.839861206507324209e-01,-6.809654151212912732e-01,7.380163652299478461e-01,-8.789436092835854752e-02
-4.698510411647657259e-01,7.890387522348542015e-01,-2.854144108410580638e-01,-6.833602036034178706e-01,7.420788888214243650e-01,-8.950017277716701414e-02
-4.726459206301734106e-01,7.931994813153825374e-01,-2.868488939764688439e-01,-6.857565189778416226e-01,7.461490831638695198e-01,-9.111200843426552065e-02
-4.754434798797847472e-01,7.973687690258343119e-01,-2.882895417904196567e-01,-6.881543330767354583e-01,7.502268976054298211e-01,-9.272985213064979804e-02
-4.782436849388916333e-01,8.015465580102087984e-01,-2.897363254584216508e-01,-6.905536174373516634e-01,7.543122808327121787e-01,-9.435368780962728741e-02
-4.810465015112180831e-01,8.057327900864721393e-01,-2.911892156005454479e-01,-6.929543432963387595e-01,7.584051808609074685e-01,-9.598349911716996807e-02
-4.838518949725710838e-01,8.099274062358979842e-01,-2.926481822836105029e-01,-6.953564815840301838e-01,7.625055450238614752e-01,-9.761926939240919698e-02
-4.866598303644265044e-01,8.141303465922392624e-01,-2.941131950230548853e-01,-6.977600029187053243e-01,7.666133199640924323e-01,-9.926098165827516862e-02
-4.894702723874508887e-01,8.183415504307337551e-01,-2.955842227844825421e-01,-7.001648776008233543e-01,7.707284516227531634e-01,-1.009086186122840623e-01
-4.922831853949599656e-01,8.225609561569463546e-01,-2.970612339848872074e-01,-7.025710756072298668e-01,7.748508852295377114e-01,-1.025621626174752776e-01
-4.950985333863162086e-01,8.267885012954506729e-01,-2.985441964935481862e-01,-7.049785665853367522e-01,7.789805652925307911e-01,-1.042215956934991750e-01
-4.979162800002657208e-01,8.310241224783536662e-01,-3.000330776326003979e-01,-7.073873198472763191e-01,7.831174355879996218e-01,-1.058868995078554587e-01
-5.007363885082168897e-01,8.352677554336664922e-01,-3.015278441772790141e-01,-7.097973043640291024e-01,7.872614391501265851e-01,-1.075580553672827316e-01
-5.035588218074613653e-01,8.395193349735246002e-01,-3.030284623558379686e-01,-7.122084887595268032e-01,7.914125182606828179e-01,-1.092350442092969720e-01
-5.063835424143402486e-01,8.437787949822619371e-01,-3.045348978491484448e-01,-7.146208413047303587e-01,7.955706144386406331e-01,-1.109178465938774755e-01
-5.092105124573561570e-01,8.480460684043414910e-01,-3.060471157899770089e-01,-7.170343299116838098e-01,7.997356684297255436e-01,-1.126064426952977926e-01
-5.120396936702329427e-01,8.523210872321479448e-01,-3.075650807619491611e-01,-7.194489221275442992e-01,8.039076201959063361e-01,-1.143008122940984972e-01
