L_distal,L_fore,L_toInterface,R_distal,R_fore,R_toInterface
-3.181634294226026172e-01,1.906811664916556182e-01,9.040787402559560815e-02,-5.854120000164529658e-02,2.361440244336324712e-01,-1.388440743211729611e-01
-3.199909143719577020e-01,1.930567693059563605e-01,8.987156007307883776e-02,-6.049263257790350734e-02,2.384421558242698080e-01,-1.391646359075544570e-01
-3.218236808651083192e-01,1.954434513168274989e-01,8.932869318473531106e-02,-6.245148985367218741e-02,2.407525438871678802e-01,-1.394892500354204534e-01
-3.236616985091250731e-01,1.978411947870424847e-01,8.877930897152011558e-02,-6.441774102055859708e-02,2.430751984907579266e-01,-1.398180890626225803e-01
-3.255049371297106808e-01,2.002499828644995206e-01,8.822344447627529507e-02,-6.639135513744912065e-02,2.454101283612046547e-01,-1.401513212494132354e-01
-3.273533667697161587e-01,2.026697995504145866e-01,8.766113787368398635e-02,-6.837230113790995767e-02,2.477573411068571541e-01,-1.404891105333025136e-01
-3.292069576873867809e-01,2.051006296660282668e-01,8.709242818537438202e-02,-7.036054783781872657e-02,2.501168432443595657e-01,-1.408316163297005652e-01
-3.310656803543507443e-01,2.075424588180130592e-01,8.651735501032770115e-02,-7.235606394319478440e-02,2.524886402262401242e-01,-1.411789933575385292e-01
-3.329295054533658593e-01,2.099952733627631352e-01,8.593595827068048476e-02,-7.435881805819692658e-02,2.548727364698031850e-01,-1.415313914890279079e-01
-3.347984038758381464e-01,2.124590603697434077e-01,8.534827797294143592e-02,-7.636877869325824075e-02,2.572691353871551234e-01,-1.418889556226888837e-01
-3.366723467191277130e-01,2.149338075840693807e-01,8.475435398458429359e-02,-7.838591427332845807e-02,2.596778394161999293e-01,-1.422518255787440788e-01
-3.385513052836567338e-01,2.174195033884832595e-01,8.415422582592088641e-02,-8.041019314619518576e-02,2.620988500524472631e-01,-1.426201360159577158e-01
-3.404352510698351320e-01,2.199161367648854171e-01,8.354793247710706749e-02,-8.244158359085641818e-02,2.645321678814812061e-01,-1.429940163689784050e-01
-3.423241557748191721e-01,2.224236972555735936e-01,8.293551220008311964e-02,-8.448005382591747270e-02,2.669777926119439315e-01,-1.433735908052261865e-01
-3.442179912891183413e-01,2.249421749243357693e-01,8.231700237520589436e-02,-8.652557201798651010e-02,2.694357231088944094e-01,-1.437589782003639294e-01
-3.461167296930656168e-01,2.274715603175347656e-01,8.169243935228755193e-02,-8.857810629004377045e-02,2.719059574274090285e-01,-1.441502921313753960e-01
-3.480203432531665531e-01,2.300118444253159700e-01,8.106185831571932621e-02,-9.063762472976058526e-02,2.743884928462962947e-01,-1.445476408862730877e-01
-3.499288044183415658e-01,2.325630186430618362e-01,8.042529316332450162e-02,-9.270409539774530916e-02,2.768833259018040338e-01,-1.449511274894652035e-01
-3.518420858160765663e-01,2.351250747332090663e-01,7.978277639855026193e-02,-9.477748633569424430e-02,2.793904524212043050e-01,-1.453608497418024115e-01
-3.537601602484956032e-01,2.376980047875370816e-01,7.913433903558815541e-02,-9.685776557442669910e-02,2.819098675561467759e-01,-1.457769002743441733e-01
-3.556830006883699991e-01,2.402818011900284545e-01,7.848001051698050290e-02,-9.894490114178436380e-02,2.844415658156772553e-01,-1.461993666148833082e-01
-3.576105802750769724e-01,2.428764565803943898e-01,7.781981864325623888e-02,-1.010388610703764067e-01,2.869855410988253475e-01,-1.466283312662876870e-01
-3.595428723105209556e-01,2.454819638183508013e-01,7.715378951411767938e-02,-1.031396134051525276e-01,2.895417867266703027e-01,-1.470638717957247765e-01
-3.614798502550298220e-01,2.480983159487228362e-01,7.648194748068683213e-02,-1.052471262107874950e-01,2.921102954738004631e-01,-1.475060609338589568e-01
-3.634214877232383456e-01,2.507255061674484309e-01,7.580431510830594466e-02,-1.073613675788618049e-01,2.946910595990887005e-01,-1.479549666831227184e-01
-3.653677584799700506e-01,2.533635277885439296e-01,7.512091314938111608e-02,-1.094823056348241952e-01,2.972840708757107375e-01,-1.484106524341891609e-01
-3.673186364361278322e-01,2.560123742120880008e-01,7.443176052574755619e-02,-1.116099085447228023e-01,2.998893206203412376e-01,-1.488731770897931128e-01
-3.692740956446043388e-01,2.586720388932727821e-01,7.373687432003293851e-02,-1.137441445216930552e-01,3.025067997214664905e-01,-1.493425951950715092e-01
-3.712341102962207762e-01,2.613425153125645828e-01,7.303626977549104726e-02,-1.158849818321913833e-01,3.051364986667601809e-01,-1.498189570736198906e-01
-3.731986547157036815e-01,2.640237969470099477e-01,7.232996030378158192e-02,-1.180323888019650519e-01,3.077784075694731114e-01,-1.503023089684888403e-01
-3.751677033577074938e-01,2.667158772427166702e-01,7.161795750017077578e-02,-1.201863338217494942e-01,3.104325161937945832e-01,-1.507926931873706800e-01
-3.771412308028908034e-01,2.694187495885326800e-01,7.090027116563336895e-02,-1.223467853526856580e-01,3.130988139791475722e-01,-1.512901482512549189e-01
-3.791192117540529427e-01,2.721324072909409031e-01,7.017690933534032061e-02,-1.245137119314509572e-01,3.157772900633865065e-01,-1.517947090458621195e-01
-3.811016210323375231e-01,2.748568435501819174e-01,6.944787831302688674e-02,-1.266870821750985809e-01,3.184679333048706096e-01,-1.523064069751936811e-01
-3.830884335735084134e-01,2.775920514376114534e-01,6.871318271074250417e-02,-1.288668647856008320e-01,3.211707323033914929e-01,-1.528252701165667415e-01
-3.850796244243032129e-01,2.803380238742938513e-01,6.797282549349391301e-02,-1.310530285540932594e-01,3.238856754199389010e-01,-1.533513233765331218e-01
-3.870751687388686024e-01,2.830947536108297524e-01,6.722680802830621749e-02,-1.332455423648175319e-01,3.266127507952921727e-01,-1.538845886471137958e-01
-3.890750417752815160e-01,2.858622332084097550e-01,6.647513013723728437e-02,-1.354443751987615407e-01,3.293519463674311476e-01,-1.544250849618104271e-01
-3.910792188921594081e-01,2.886404550210830977e-01,6.571779015389545009e-02,-1.376494961369967851e-01,3.321032498877635186e-01,-1.549728286508861297e-01
-3.930876771623658117e-01,2.914294220124827306e-01,6.495478046082085732e-02,-1.398608728282541014e-01,3.348666409753571216e-01,-1.555278297437049928e-01
-3.951003946324203042e-01,2.942291420673399105e-01,6.418608922380926451e-02,-1.420784722679195589e-01,3.376420951539114701e-01,-1.560900934537389484e-01
-3.971173495626922900e-01,2.970396226873465717e-01,6.341170234670348571e-02,-1.443022615438097345e-01,3.404295877060822817e-01,-1.566596218711598376e-01
-3.991385204105529216e-01,2.998608709925604798e-01,6.263160356647977378e-02,-1.465322078438831277e-01,3.432290937133079534e-01,-1.572364141353046474e-01
-4.011638858153526166e-01,3.026928937208441805e-01,6.184577455165693460e-02,-1.487682784630368626e-01,3.460405880913498544e-01,-1.578204666064210449e-01
-4.031934245850098963e-01,3.055356972257838311e-01,6.105419500350126732e-02,-1.510104408090733041e-01,3.488640456219684327e-01,-1.584117730361583043e-01
-4.052271156840238087e-01,3.083892874734648903e-01,6.025684275952054858e-02,-1.532586624079106397e-01,3.516994409811036171e-01,-1.590103247363067185e-01
-4.072649382227430670e-01,3.112536700384234134e-01,5.945369389875707761e-02,-1.555129109081022365e-01,3.545467487638829240e-01,-1.596161107453222538e-01
-4.093068714477452463e-01,3.141288500990411237e-01,5.864472284841036609e-02,-1.577731540847217562e-01,3.574059435067406532e-01,-1.602291179922082087e-01
-4.113528947331971386e-01,3.170148324326081957e-01,5.782990249134173366e-02,-1.600393598426638198e-01,3.602769997068979158e-01,-1.608493314573581634e-01
-4.134029875730820813e-01,3.199116214102404321e-01,5.700920427403377566e-02,-1.623114962194051325e-01,3.631598918394246533e-01,-1.614767343299989000e-01
-4.154571295741937287e-01,3.228192209918043232e-01,5.618259831459957582e-02,-1.645895313872649535e-01,3.660545943720796003e-01,-1.621113081619035001e-01
-4.175153004498080578e-01,3.257376347209763323e-01,5.535005351045983735e-02,-1.668734336552006037e-01,3.689610817781024399e-01,-1.627530330170752215e-01
-4.195774800139547844e-01,3.286668657205378263e-01,5.451153764532761653e-02,-1.691631714701694322e-01,3.718793285471148624e-01,-1.634018876171348111e-01
-4.216436481762204092e-01,3.316069166879863084e-01,5.366701749516439302e-02,-1.714587134180858286e-01,3.748093091942707455e-01,-1.640578494821725297e-01
-4.237137849370210541e-01,3.345577898915265691e-01,5.281645893279227066e-02,-1.737600282243993710e-01,3.777509982677828559e-01,-1.647208950668550553e-01
-4.257878703832921330e-01,3.375194871664889962e-01,5.195982703087188848e-02,-1.760670847543177875e-01,3.807043703549412017e-01,-1.653909998916049673e-01
-4.278658846845472818e-01,3.404920099122096810e-01,5.109708616297595207e-02,-1.783798520126965714e-01,3.836694000867287846e-01,-1.660681386686977679e-01
-4.299478080892645826e-01,3.434753590893959707e-01,5.022820010251113909e-02,-1.806982991436155428e-01,3.866460621411313969e-01,-1.667522854231462404e-01
-4.320336209215631107e-01,3.464695352179910093e-01,4.935313211926429383e-02,-1.830223954296611999e-01,3.896343312452310581e-01,-1.674434136082661173e-01
-4.341233035781371097e-01,3.494745383755428758e-01,4.847184507336873421e-02,-1.853521102909322649e-01,3.926341821761662465e-01,-1.681414962158433168e-01
-4.362168365254184832e-01,3.524903681960772639e-01,4.758430150650672097e-02,-1.876874132837852704e-01,3.956455897610361983e-01,-1.688465058808421015e-01
-4.383142002969417361e-01,3.555170238694664864e-01,4.669046373018775203e-02,-1.900282740993357866e-01,3.986685288758219370e-01,-1.695584149806157459e-01
-4.404153754908884943e-01,3.585545041412830924e-01,4.579029391095727763e-02,-1.923746625617301087e-01,4.017029744433921468e-01,-1.702771957286035309e-01
-4.425203427677909529e-01,3.616028073131220544e-01,4.488375415241521726e-02,-1.947265486262015621e-01,4.047489014306587807e-01,-1.710028202625147875e-01
-4.446290828483758784e-01,3.646619312433722060e-01,4.397080657393698244e-02,-1.970839023769251352e-01,4.078062848449429123e-01,-1.717352607270194731e-01
-4.467415765115330117e-01,3.677318733484152280e-01,4.305141338601129603e-02,-1.994466940246833186e-01,4.108750997296095053e-01,-1.724744893509828070e-01
-4.488578038389253733e-01,3.708126235563163342e-01,4.212554032870931969e-02,-2.018148960254095015e-01,4.139553301729684831e-01,-1.732204820494865627e-01
-4.509777443081687265e-01,3.739041652360384216e-01,4.119315680694776022e-02,-2.041884828536072449e-01,4.170469679511292216e-01,-1.739732185043061097e-01
-4.531013774442887443e-01,3.770064812875405513e-01,4.025423348197316314e-02,-2.065674291937750484e-01,4.201500046122677579e-01,-1.747326795828901547e-01
-4.552286828182101064e-01,3.801195541708213832e-01,3.930874230136433695e-02,-2.089517099226420316e-01,4.232644314985747336e-01,-1.754988473647394742e-01
-4.573596400453407429e-01,3.832433659317970309e-01,3.835665652345551097e-02,-2.113413000932307106e-01,4.263902397630477403e-01,-1.762717051613391095e-01
-4.594942287842433415e-01,3.863778982254468253e-01,3.739795073642386558e-02,-2.137361749205128336e-01,4.295274203818637004e-01,-1.770512375299064523e-01
-4.616324287353862910e-01,3.895231323365978549e-01,3.643260087229053396e-02,-2.161363097684540491e-01,4.326759641629686626e-01,-1.778374302812324725e-01
-4.637742196399645134e-01,3.926790491986626441e-01,3.546058421608127426e-02,-2.185416801382687735e-01,4.358358617514366817e-01,-1.786302704818961695e-01
-4.659195812787811364e-01,3.958456294105986428e-01,3.448187941039695253e-02,-2.209522616577290766e-01,4.390071036320769560e-01,-1.794297464511414586e-01
-4.680684934711801803e-01,3.990228532523165117e-01,3.349646645564279684e-02,-2.233680300713914713e-01,4.421896801297033330e-01,-1.802358477527077896e-01
-4.702209360740206012e-01,4.022107006987300504e-01,3.250432670616567460e-02,-2.257889612316231198e-01,4.453835814074266208e-01,-1.810485651819089270e-01
-4.723768889806825300e-01,4.054091514326109147e-01,3.150544286254586962e-02,-2.282150310903237889e-01,4.485887974632810637e-01,-1.818678907482560725e-01
-4.745363321200960494e-01,4.086181848563849583e-01,3.049979896029013024e-02,-2.306462156912536809e-01,4.518053181254556572e-01,-1.826938176539184555e-01
-4.766992454557845704e-01,4.118377801029868834e-01,2.948738035516794767e-02,-2.330824911628892049e-01,4.550331330463651680e-01,-1.835263402683163236e-01
-4.788656089849132602e-01,4.150679160458695116e-01,2.846817370543237857e-02,-2.355238337117383229e-01,4.582722316957638098e-01,-1.843654540991354895e-01
-4.810354027373354713e-01,4.183085713082496104e-01,2.744216695116165686e-02,-2.379702196160569105e-01,4.615226033530782090e-01,-1.852111557600514269e-01
-4.832086067746290126e-01,4.215597242716582760e-01,2.640934929095382216e-02,-2.404216252199149195e-01,4.647842370991127070e-01,-1.860634429354439678e-01
-4.853852011891154894e-01,4.248213530838527152e-01,2.536971115620365730e-02,-2.428780269275678805e-01,4.680571218072586137e-01,-1.869223143423804911e-01
-4.875651661028560513e-01,4.280934356661361684e-01,2.432324418318409717e-02,-2.453394011980958855e-01,4.713412461343228776e-01,-1.877877696901375237e-01
-4.897484816666172192e-01,4.313759497201255511e-01,2.326994118315054219e-02,-2.478057245402765230e-01,4.746365985110742591e-01,-1.886598096375249056e-01
-4.919351280588014630e-01,4.346688727339991787e-01,2.220979611067990314e-02,-2.502769735076633140e-01,4.779431671325929942e-01,-1.895384357482690352e-01
-4.941250854843367568e-01,4.379721819882511080e-01,2.114280403045057377e-02,-2.527531246938448661e-01,4.812609399484973349e-01,-1.904236504447040235e-01
-4.963183341735208365e-01,4.412858545609742444e-01,2.006896108266318507e-02,-2.552341547278634826e-01,4.845899046531100263e-01,-1.913154569600110655e-01
-4.985148543808153310e-01,4.446098673326910333e-01,1.898826444729465740e-02,-2.577200402697747972e-01,4.879300486756191768e-01,-1.922138592892378151e-01
-5.007146263835858813e-01,4.479441969907459464e-01,1.790071230737245653e-02,-2.602107580063320880e-01,4.912813591702795968e-01,-1.931188621393207516e-01
-5.029176304807849718e-01,4.512888200332735300e-01,1.680630381144738658e-02,-2.627062846467821400e-01,4.946438230066934061e-01,-1.940304708783240073e-01
-5.051238469915734219e-01,4.546437127727514516e-01,1.570503903543711555e-02,-2.652065969187602512e-01,4.980174267602037186e-01,-1.949486914840989904e-01
-5.073332562538783730e-01,4.580088513391483707e-01,1.459691894400463007e-02,-2.677116715642743339e-01,5.014021567024284920e-01,-1.958735304925594556e-01
-5.095458386228847170e-01,4.613842116826742945e-01,1.348194535162855305e-02,-2.702214853357686186e-01,5.047979987919578582e-01,-1.968049949457569836e-01
-5.117615744694574698e-01,4.647697695761396908e-01,1.236012088351459356e-02,-2.727360149922599675e-01,5.082049386652333078e-01,-1.977430923399316753e-01
-5.139804441784942002e-01,4.681655006169303523e-01,1.123144893648952806e-02,-2.752552372955390791e-01,5.116229616276241066e-01,-1.986878305737039829e-01
-5.162024281472038512e-01,4.715713802286029543e-01,1.009593364001189209e-02,-2.777791290064308694e-01,5.150520526447123215e-01,-1.996392178965631370e-01
-5.184275067833123973e-01,4.749873836621072987e-01,8.953579817425191475e-03,-2.803076668811090300e-01,5.184921963337959516e-01,-2.005972628577978589e-01
-5.206556605031924523e-01,4.784134859966400755e-01,7.804392947572458272e-03,-2.828408276674590494e-01,5.219433769556155456e-01,-2.015619742560052496e-01
-5.228868697299173807e-01,4.818496621401355817e-01,6.648379126882923706e-03,-2.853785881014865855e-01,5.254055784063091927e-01,-2.025333610893053082e-01
-5.251211148912375837e-01,4.852958868293987260e-01,5.485545032034040008e-03,-2.879209249037661400e-01,5.288787842095973302e-01,-2.035114325063768770e-01
-5.273583764174788469e-01,4.887521346298855929e-01,4.315897883284833259e-03,-2.904678147759272022e-01,5.323629775091978100e-01,-2.044961977584242030e-01
-5.295986347393634164e-01,4.922183799351372291e-01,3.139445408568718177e-03,-2.930192343971740887e-01,5.358581410614697838e-01,-2.054876661521715664e-01
-5.318418702857515834e-01,4.956945969658724804e-01,1.956195808427350653e-03,-2.955751604208367578e-01,5.393642572282836278e-01,-2.064858470039762917e-01
-5.340880634813047756e-01,4.991807597687459852e-01,7.661577218594393598e-04,-2.981355694709491022e-01,5.428813079701131361e-01,-2.074907495951409109e-01
-5.363371947440706000e-01,5.026768422147773752e-01,-4.306598068484455977e-04,-3.007004381388525549e-01,5.464092748393439836e-01,-2.085023831284970597e-01
-5.385892444829890602e-01,5.061828179974587893e-01,-1.634247360248702093e-03,-3.032697429798214550e-01,5.499481389737939097e-01,-2.095207566863249715e-01
-5.408441930953207244e-01,5.096986606305466960e-01,-2.844595178763395255e-03,-3.058434605097083425e-01,5.534978810904359614e-01,-2.105458791896650528e-01
-5.431020209639968455e-01,5.132243434455465714e-01,-4.061693190571352002e-03,-3.084215672016061283e-01,5.570584814793183570e-01,-2.115777593590698891e-01
-5.453627084548932080e-01,5.167598395888957086e-01,-5.285531040311037924e-03,-3.110040394825245302e-01,5.606299199976719771e-01,-2.126164056768374278e-01
-5.476262359140264824e-01,5.203051220188537052e-01,-6.516098116563729704e-03,-3.135908537300783894e-01,5.642121760641968242e-01,-2.136618263507591431e-01
-5.498925836646754162e-01,5.238601635021075120e-01,-7.753383578087824114e-03,-3.161819862691853111e-01,5.678052286535181237e-01,-2.147140292794105787e-01
-5.521617320044267530e-01,5.274249366100987046e-01,-8.997376378780492720e-03,-3.187774133687703015e-01,5.714090562908016313e-01,-2.157730220190038906e-01
-5.544336612021468769e-01,5.309994137150819693e-01,-1.024806529134841479e-02,-3.213771112384742334e-01,5.750236370465188207e-01,-2.168388117518167957e-01
-5.567083514948808487e-01,5.345835669859219097e-01,-1.150543892967409963e-02,-3.239810560253644223e-01,5.786489485313511816e-01,-2.179114052562057535e-01
-5.589857830846786113e-01,5.381773683836379440e-01,-1.276948576986938408e-02,-3.265892238106443690e-01,5.822849678912224158e-01,-2.189908088782059892e-01
-5.612659361353504739e-01,5.417807896567046200e-01,-1.404019417001243358e-02,-3.292015906063601172e-01,5.859316718024483173e-01,-2.200770285047151664e-01
-5.635487907691529852e-01,5.453938023361160070e-01,-1.531755238856835968e-02,-3.318181323521007808e-01,5.895890364669932326e-01,-2.211700695382528281e-01
-5.658343270634049738e-01,5.490163777302234926e-01,-1.660154860149826855e-02,-3.344388249116907463e-01,5.932570376078214469e-01,-2.222699368732830305e-01
-5.681225250470369748e-01,5.526484869193540872e-01,-1.789217091806548712e-02,-3.370636440698709380e-01,5.969356504643332784e-01,-2.233766348740821583e-01
-5.704133646970739324e-01,5.562901007502195627e-01,-1.918940739535082707e-02,-3.396925655289668167e-01,6.006248497878734494e-01,-2.244901673541312148e-01
-5.727068259350525103e-01,5.599411898301227541e-01,-2.049324605149208459e-02,-3.423255649055401140e-01,6.043246098373018516e-01,-2.256105375570076621e-01
-5.750028886233746750e-01,5.636017245209713478e-01,-2.180367487766745466e-02,-3.449626177270223581e-01,6.080349043746147153e-01,-2.267377481387472526e-01
-5.773015325615986626e-01,5.672716749331062625e-01,-2.312068184884331912e-02,-3.476036994283272508e-01,6.117557066606057470e-01,-2.278718011516444042e-01
-5.796027374826688838e-01,5.709510109189528393e-01,-2.444425493331124979e-02,-3.502487853484396729e-01,6.154869894505556882e-01,-2.290126980294562020e-01
-5.819064830490849882e-01,5.746397020665036104e-01,-2.577438210104100041e-02,-3.528978507269788789e-01,6.192287249899401935e-01,-2.301604395739718922e-01
-5.842127488490130860e-01,5.783377176926393082e-01,-2.711105133087810676e-02,-3.555508707007331015e-01,6.229808850101449247e-01,-2.313150259429082312e-01
-5.865215143923390162e-01,5.820450268362971080e-01,-2.845425061661725763e-02,-3.582078203001635708e-01,6.267434407241774252e-01,-2.324764566390883913e-01
-5.888327591066653266e-01,5.857615982514923214e-01,-2.980396797198411538e-02,-3.608686744458753370e-01,6.305163628223662275e-01,-2.336447305008599873e-01
-5.911464623332536306e-01,5.894874004002019774e-01,-3.116019143456021795e-02,-3.635334079450526223e-01,6.342996214680360900e-01,-2.348198456937065082e-01
-5.934626033229126740e-01,5.932224014451161764e-01,-3.252290906868594844e-02,-3.662019954878564798e-01,6.380931862931501497e-01,-2.360017997030050829e-01
-5.957811612318348882e-01,5.969665692422648773e-01,-3.389210896737913231e-02,-3.688744116437825404e-01,6.418970263939098864e-01,-2.371905893278818400e-01
-5.981021151173807615e-01,6.007198713335266671e-01,-3.526777925330683294e-02,-3.715506308579762385e-01,6.457111103263025731e-01,-2.383862106761157340e-01
-6.004254439338133631e-01,6.044822749390248440e-01,-3.664990807884939417e-02,-3.742306274475041272e-01,6.495354061015881086e-01,-2.395886591600402127e-01
-6.027511265279842378e-01,6.082537469494184723e-01,-3.803848362529552857e-02,-3.769143755975785104e-01,6.533698811817160168e-01,-2.407979294933923486e-01
-6.050791416349713403e-01,6.120342539180925190e-01,-3.943349410120906146e-02,-3.796018493577338893e-01,6.572145024746643971e-01,-2.420140156890583094e-01
-6.074094678736701169e-01,6.158237620532538426e-01,-4.083492774000672954e-02,-3.822930226379526730e-01,6.610692363296925000e-01,-2.432369110576632354e-01
-6.097420837423388473e-01,6.196222372099378095e-01,-4.224277279678801539e-02,-3.849878692047390416e-01,6.649340485324993777e-01,-2.444666082069550661e-01
-6.120769676140997984e-01,6.234296448819298675e-01,-4.365701754445711069e-02,-3.876863626771384075e-01,6.688089043002810596e-01,-2.457030990419303562e-01
-6.144140977323965247e-01,6.272459501936079596e-01,-4.507765026917697621e-02,-3.903884765227011999e-01,6.726937682766787052e-01,-2.469463747656514552e-01
-6.167534522064084257e-01,6.310711178917093322e-01,-4.650465926519602861e-02,-3.930941840533889176e-01,6.765886045266112925e-01,-2.481964258807045909e-01
-6.190950090064236688e-01,6.349051123370258454e-01,-4.793803282908697116e-02,-3.958034584214215057e-01,6.804933765309860716e-01,-2.494532421912490083e-01
-6.214387459591712570e-01,6.387478974960320022e-01,-4.937775925343684119e-02,-3.985162726150633938e-01,6.844080471812806765e-01,-2.507168128056078693e-01
-6.237846407431131279e-01,6.425994369324489197e-01,-5.082382682002725000e-02,-4.012325994543481933e-01,6.883325787739912327e-01,-2.519871261393525907e-01
-6.261326708836970623e-01,6.464596937987477920e-01,-5.227622379254216745e-02,-4.039524115867392795e-01,6.922669330049404657e-01,-2.532641699188330486e-01
-6.284828137485711785e-01,6.503286308275952887e-01,-5.373493840884128320e-02,-4.066756814827261479e-01,6.962110709634404815e-01,-2.545479311851074899e-01
-6.308350465427607912e-01,6.542062103232441084e-01,-5.519995887283453417e-02,-4.094023814313543230e-01,7.001649531263065551e-01,-2.558383962982265225e-01
-6.331893463038082981e-01,6.580923941528712406e-01,-5.667127334599386668e-02,-4.121324835356885985e-01,7.041285393517155988e-01,-2.571355509418274399e-01
-6.355456898968767643e-01,6.619871437378658241e-01,-5.814886993853649738e-02,-4.148659597082078876e-01,7.081017888729063126e-01,-2.584393801279957215e-01
-6.379040540098177559e-01,6.658904200450682653e-01,-5.963273670031296603e-02,-4.176027816661312952e-01,7.120846602917169088e-01,-2.597498682023525185e-01
-6.402644151482042023e-01,6.698021835779632838e-01,-6.112286161143264812e-02,-4.203429209266737465e-01,7.160771115719564150e-01,-2.610669988493274363e-01
-6.426267496303287308e-01,6.737223943678275484e-01,-6.261923257265790410e-02,-4.230863488022313934e-01,7.200791000326066671e-01,-2.623907550975789205e-01
-6.449910335821681384e-01,6.776510119648332386e-01,-6.412183739559654261e-02,-4.258330363954953013e-01,7.240905823408516628e-01,-2.637211193255241115e-01
-6.473572429323141142e-01,6.815879954291090836e-01,-6.563066379272182449e-02,-4.285829545944931929e-01,7.281115145049320558e-01,-2.650580732669430284e-01
-6.497253534068707648e-01,6.855333033217592131e-01,-6.714569936724730514e-02,-4.313360740675584726e-01,7.321418518668221243e-01,-2.664015980166228315e-01
-6.520953405243203882e-01,6.894868936958407080e-01,-6.866693160288332709e-02,-4.340923652582263093e-01,7.361815490947272167e-01,-2.677516740360100234e-01
-6.544671795903559408e-01,6.934487240872999614e-01,-7.019434785349931705e-02,-4.368517983800563886e-01,7.402305601753997877e-01,-2.691082811588386137e-01
-6.568408456926827510e-01,6.974187515058690723e-01,-7.172793533271669408e-02,-4.396143434113817250e-01,7.442888384062730234e-01,-2.704713985967064915e-01
-6.592163136957880365e-01,7.013969324259208271e-01,-7.326768110345348306e-02,-4.423799700899837539e-01,7.483563363874097263e-01,-2.718410049445708077e-01
-6.615935582356796685e-01,7.053832227772838248e-01,-7.481357206744347621e-02,-4.451486479076935954e-01,7.524330060132673470e-01,-2.732170781861370523e-01
-6.639725537145941825e-01,7.093775779360164124e-01,-7.636559495474798398e-02,-4.479203461049187096e-01,7.565187984642761654e-01,-2.745995956991173492e-01
-6.663532742956740362e-01,7.133799527151395425e-01,-7.792373631327960404e-02,-4.506950336650962785e-01,7.606136641982323976e-01,-2.759885342603343727e-01
-6.687356938976151133e-01,7.173903013553284413e-01,-7.948798249835530016e-02,-4.534726793090720909e-01,7.647175529415044526e-01,-2.773838700506505162e-01
-6.711197861892840288e-01,7.214085775155616442e-01,-8.105831966229444518e-02,-4.562532514894060975e-01,7.688304136800536703e-01,-2.787855786597020491e-01
-6.735055245843059035e-01,7.254347342637277318e-01,-8.263473374407652450e-02,-4.590367183846045251e-01,7.729521946502685426e-01,-2.801936350904197792e-01
-6.758928822356226052e-01,7.294687240671883233e-01,-8.421721045907183678e-02,-4.618230478932789929e-01,7.770828433296141924e-01,-2.816080137633199532e-01
-6.782818320300221249e-01,7.335104987832964385e-01,-8.580573528885762635e-02,-4.646122076282330204e-01,7.812223064270973349e-01,-2.830286885205504088e-01
-6.806723465826389763e-01,7.375600096498702296e-01,-8.740029347113065228e-02,-4.674041649104765384e-01,7.853705298735474960e-01,-2.844556326296774351e-01
-6.830643982314261731e-01,7.416172072756197498e-01,-8.900086998972600583e-02,-4.701988867631689550e-01,7.895274588117161541e-01,-2.858888187872018483e-01
-6.854579590315982296e-01,7.456820416305272037e-01,-9.060744956475053069e-02,-4.729963399054914475e-01,7.936930375861954712e-01,-2.873282191217925163e-01
-6.878530007500469612e-01,7.497544620361782375e-01,-9.222001664283892286e-02,-4.757964907464493631e-01,7.978672097331570567e-01,-2.887738051972286724e-01
-6.902494948597288627e-01,7.538344171560444895e-01,-9.383855538753919923e-02,-4.785993053786053442e-01,8.020499179699143166e-01,-2.902255480150422451e-01
-6.926474125340252863e-01,7.579218549857152931e-01,-9.546304966983260032e-02,-4.814047495717443947e-01,8.062411041843087212e-01,-2.916834180168529356e-01
-6.950467246410751976e-01,7.620167228430781980e-01,-9.709348305879240970e-02,-4.842127887664713359e-01,8.104407094239236553e-01,-2.931473850863913211e-01
-6.974474017380811741e-01,7.661189673584467563e-01,-9.872983881238583947e-02,-4.870233880677427019e-01,8.146486738851276277e-01,-2.946174185512038246e-01
-6.998494140655887596e-01,7.702285344646346843e-01,-1.003720998684213689e-01,-4.898365122383329662e-01,8.188649369019490587e-01,-2.960934871840376625e-01
-7.022527315417397276e-01,7.743453693869752907e-01,-1.020202488356428822e-01,-4.926521256922374303e-01,8.230894369347862005e-01,-2.975755592039027175e-01
-7.046573237564995873e-01,7.784694166332855048e-01,-1.036742679849723403e-01,-4.954701924880123842e-01,8.273221115589548535e-01,-2.990636022768089486e-01
-7.070631599658595556e-01,7.826006199837729493e-01,-1.053341392409006677e-01,-4.982906763220542601e-01,8.315628974530770989e-01,-3.005575835161793941e-01
-7.094702090860137700e-01,7.867389224808859494e-01,-1.069998441730261318e-01,-5.011135405218191119e-01,8.358117303873137116e-01,-3.020574694829388229e-01
-7.118784396875118547e-01,7.908842664191049199e-01,-1.086713639877396886e-01,-5.039387480389838636e-01,8.400685452114450280e-01,-3.035632261852804215e-01
-7.142878199893879509e-01,7.950365933346748015e-01,-1.103486795200547821e-01,-5.067662614425513246e-01,8.443332758428028217e-01,-3.050748190781125690e-01
-7.166983178532663201e-01,7.991958439952779880e-01,-1.120317712255789050e-01,-5.095960429119003043e-01,8.486058552540576283e-01,-3.065922130621888675e-01
-7.191099007774439666e-01,8.033619583896465244e-01,-1.137206191726246596e-01,-5.124280542297826591e-01,8.528862154608647383e-01,-3.081153724829258089e-01
